custid,debtinc,creddebt,othdebt,preloan
5831,15.4,3.34,8.65,2
5832,10.42,3.34,4.47,1
5833,1.52,2.32,0.45,1
5834,3.61,1.15,1.13,1
5835,1.68,0.96,0.99,2
5836,10.33,2.77,1.65,2
5837,12.32,1.4,4.43,2
5838,11.39,1.75,1.94,1
5839,7.52,3.16,3.27,2
5840,22.42,5.04,6.39,2
5841,20.55,2.56,3.98,1
5842,12.81,3.61,3.62,2
5843,6.85,1.59,2.27,2
5844,15.78,9.95,9.04,2
5845,14.23,2.21,3.89,2
5846,23.98,3.82,6.63,1
5847,2.47,1.54,0.77,1
5848,15.96,1.48,2.37,1
5849,20.37,2.39,7.37,1
5850,13.83,6.75,8.32,1
5851,15.01,5.46,13.38,1
5852,22.15,5.33,8.82,2
5853,4.82,4.26,1.8,2
5854,11.61,3.12,1.35,1
5855,13.33,2.89,2.26,1
5856,9.73,3.85,6.99,1
5857,8.58,3.46,1.61,2
5858,14.84,2.94,4.52,1
5859,5.51,5.07,2.19,1
5860,12.13,0.84,3.27,1
5861,27.61,3.34,6.9,2
5862,8.94,4.7,2.97,2
5863,14.73,2.58,2.38,2
5864,19.31,1.48,5.79,1
5865,8.64,1.1,2.85,1
5866,6.85,3.59,2.63,1
5867,10.72,2.04,1.81,2
5868,15.49,6.03,7.5,2
5869,16.82,2.37,3.42,2
5870,8.34,3.22,2.62,2
5871,8.88,5.29,5.41,2
5872,5.04,2,1.46,2
5873,13.48,3.84,2.24,2
5874,25.85,2.13,7.75,1
5875,9.81,2.88,2.06,2
5876,13.77,2.04,2.94,1
5877,16.17,4.21,2.78,1
5878,6.63,3.27,2.27,1
5879,4.87,2.65,0.51,2
5880,9.34,4.2,3.44,2
5881,8.07,0.38,2.62,1
5882,25.94,5.75,6.31,2
5883,14.66,0.95,5.31,1
5884,10.43,2.2,3.17,1
5885,14.51,1.4,2.61,1
5886,11.78,2.65,1.81,1
5887,8.56,2.25,2.48,2
5888,23.65,2.9,4.97,2
5889,3.99,2.99,2.27,2
5890,9.28,2.14,2.1,1
5891,6.67,2.51,2.11,2
5892,8.47,2.37,3,2
5893,7.44,1.92,4.69,2
5894,7.18,1.06,2.17,1
5895,12.88,4.6,3.48,2
5896,8.31,2.76,1.91,2
5897,11,1.71,1.94,1
5898,19.42,2.1,3.13,2
5899,5.64,1.98,1.16,2
5900,3.3,1.5,1.29,1
5901,27.23,21.55,12.83,1
5902,11.66,2.56,5.88,1
5903,6.21,3.16,4.26,2
5904,8.79,1.22,2.93,2
5905,10.15,3.06,2.83,1
5906,2.24,0.67,0.37,1
5907,16.14,2.86,7.49,2
5908,23.77,3.71,9.69,1
5909,9.14,3.6,0.92,1
5910,12.1,3.14,2.17,1
5911,27.48,12.05,8.36,2
5912,16.81,7.36,1.96,2
5913,17.83,2.43,1.98,1
5914,14,2.69,2.84,2
5915,14.67,1.33,2.24,1
5916,19.97,3.43,4.38,1
5917,24.55,4.79,7.49,2
5918,9.32,2.64,1.63,1
5919,10.19,1.77,3.22,1
5920,4.02,1.31,2.69,2
5921,9.91,1.63,1,2
5922,11.24,1.31,5.17,1
5923,3.44,1.19,0.74,2
5924,8.33,3.5,2.84,2
5925,18.66,2.93,5.55,1
5926,27.43,16.34,18.4,1
5927,17.82,5.3,14.29,2
5928,4.32,3.34,1.21,2
5929,11.25,0.63,3.52,2
5930,15.88,3.71,2.43,1
5931,2.76,0.23,0.44,2
5932,3.54,2.47,2.52,2
5933,4.37,2.71,2.2,1
5934,12.5,3.33,3.34,2
5935,18.01,5.23,8.31,2
5936,5.06,0.64,2.19,2
5937,17.2,3.37,5.82,1
5938,8.22,2.4,4.36,2
5939,20.49,7.82,4.42,1
5940,18.61,1.04,4.43,1
5941,15.24,3.46,3.42,1
5942,8.87,2.95,1.91,1
5943,9.5,1.42,2.68,2
5944,19.66,11.09,28.74,1
5945,16.36,5.02,6.76,2
5946,21.37,3,3.87,1
5947,7.45,0.41,1.58,1
5948,13.39,2.01,4.03,2
5949,5.55,1.64,1.04,2
5950,6.78,2.22,2.41,2
5951,1.56,2.1,1.9,1
5952,21.05,3.05,2.37,2
5953,4.67,2.7,1.94,2
5954,10.15,2.11,5.14,1
5955,17.79,8.4,6.05,1
5956,16.93,1.09,9.28,2
5957,26.07,2.17,4.47,1
5958,20.82,2.17,3.3,1
5959,25.91,4.29,10.77,2
5960,8.8,3.26,0.76,2
5961,6.41,2.71,0.7,1
5962,0.83,0.98,0.35,2
5963,19.76,3.9,4.69,2
5964,11.68,2.39,2.03,2
5965,17.78,4.18,1.94,2
5966,6.45,1.69,0.77,2
5967,10.02,2.57,1.62,2
5968,7.04,0.42,0.66,1
5969,11.99,5.88,4.23,2
5970,3.62,3.44,2.76,1
5971,12.56,4.56,3.44,2
5972,11.01,2.83,3.71,1
5973,7.56,3.01,1.77,1
5974,42.77,15.73,14.82,2
5975,5.8,2.7,2.4,1
5976,7.41,2.95,1.83,2
5977,9.41,3.74,1.82,2
5978,7.89,1.8,1.07,2
5979,8.39,2.44,3.64,1
5980,7.53,1.23,2.33,2
5981,12.13,3.95,3.05,2
5982,32.8,6.27,10.92,1
5983,19.45,5.65,4.18,1
5984,7.61,2.82,1.1,1
5985,11.18,4.3,5.96,1
5986,21.78,3.17,5.16,2
5987,7.97,0.42,2.75,1
5988,5.99,3.19,5.27,1
5989,7.77,0.57,0.93,1
5990,6.87,2.67,3.71,2
5991,6.65,1.3,3.65,2
5992,8.29,0.69,1.45,2
5993,5.33,2.14,2.13,2
5994,18.26,9.65,6.94,1
5995,20.23,4.62,9.07,1
5996,14.27,0.46,4.49,1
5997,20.28,3.82,4.81,1
5998,11.51,3.83,1.61,1
5999,12.22,2.66,2.01,1
6000,14.12,2.48,2.67,2
6001,8.79,2.83,1.59,2
6002,4.97,3.3,0.68,2
6003,8.35,1.32,2.19,1
6004,29.82,4.2,16.17,1
6005,17.57,3.21,4.78,1
6006,14.72,4.33,7.4,1
6007,6.89,4.24,1.94,2
6008,9.27,2.82,4.43,2
6009,6,1.23,2.6,1
6010,5.57,1.26,2.77,2
6011,3.52,4.72,1.92,2
6012,14.2,1.43,9.59,1
6013,8.32,2.26,2.58,1
6014,15.86,3.14,2.26,2
6015,22.31,2.35,4.35,2
6016,7.98,1.48,4.56,2
6017,6.02,2.69,2.63,2
6018,7.6,0.48,2.68,2
6019,25.56,6.95,8.9,1
6020,30.21,5,12.14,2
6021,18.25,3.95,1.92,2
6022,5.16,0.83,4.16,2
6023,10.61,1.52,1.39,2
6024,4.71,1.2,1.2,1
6025,18.82,2,5.73,1
6026,1.76,0.16,1.08,1
6027,6.83,1.64,1.6,1
6028,3.72,2.15,1.64,2
6029,8.29,2.37,1.33,2
6030,22.71,7.72,10.54,1
6031,30.04,8.49,9.49,2
6032,7.32,1.3,1.81,1
6033,11.41,1.84,3.55,2
6034,17.84,1.24,1.82,2
6035,23.61,6.11,7.42,2
6036,6.08,1.8,1.88,2
6037,3.24,2.4,1.97,1
6038,7.16,5.9,8.31,1
6039,4.76,3.34,2.04,1
6040,8.19,2.71,1.9,2
6041,19.02,5.93,9.57,2
6042,10.1,3.37,3.68,1
6043,19.92,3.35,11.37,2
6044,31.61,2.74,3.78,2
6045,6.57,17.54,14.08,1
6046,19.87,7.52,5.59,1
6047,5.09,1.82,0.99,1
6048,12.19,1.74,0.99,1
6049,13.29,3.56,2.65,1
6050,17.3,4.22,3.57,1
6051,3.6,4.61,6.06,2
6052,11.83,3.64,3.47,1
6053,14.98,3.87,3.38,1
6054,10.49,2.23,3.92,1
6055,17.99,4.27,3,1
6056,16.2,0.53,3.1,2
6057,6.67,2,10.08,2
6058,19.11,0.47,2.7,1
6059,15.39,3.43,3.03,2
6060,8.14,1.91,0.66,2
6061,7.96,2.96,1.35,1
6062,17.13,0.62,3.12,1
6063,6.86,0.67,1.59,2
6064,8.33,1.67,2.6,2
6065,23.89,2.67,4.89,2
6066,26.75,3.86,2.95,1
6067,19.4,16.45,25.01,1
6068,6.67,1.07,2.33,2
6069,19.84,4.28,11.44,2
6070,6.74,2.73,2.55,2
6071,24.15,1.5,3.17,1
6072,9.74,2.88,3.09,2
6073,10.36,1.46,4.53,1
6074,7.09,1.16,1.92,2
6075,3.05,2.02,1.78,2
6076,8.61,2.24,5.51,2
6077,20.1,1,3.43,1
6078,13.76,2.11,3.52,2
6079,12.11,1.92,20.24,2
6080,20.42,5.64,6.02,2
6081,9.01,2.63,1.7,1
6082,12.79,1.66,3.35,1
6083,12.21,0.94,1.73,2
6084,7.32,2.68,1.18,1
6085,12.87,5.02,6.65,1
6086,10.3,2.92,2.24,2
6087,10.51,1.91,2.98,1
6088,22.54,8.91,7.46,2
6089,19.97,3.55,1.57,1
6090,4.46,3.42,1.71,2
6091,6.98,2.56,2.21,1
6092,27.59,5.09,21.45,2
6093,33.62,4.28,8.13,1
6094,20.07,5.72,6.25,1
6095,19.98,3.87,3.21,2
6096,10.11,2.17,2.57,2
6097,10.13,4.14,5.85,2
6098,14.11,2.47,11.47,2
6099,23.33,1,3.73,1
6100,22.16,7.38,3.01,2
6101,10.63,0.81,2.88,2
6102,20.34,3.42,6.1,2
6103,12.58,3.24,11.92,1
6104,18.12,3.12,3.62,2
6105,23.23,2.49,4.03,2
6106,21.16,3.31,6.31,1
6107,6.87,2.03,4.53,2
6108,8.21,0.34,1.53,2
6109,14.82,2.96,2.02,2
6110,9.08,2.25,5.93,2
6111,23.49,3.28,2.48,2
6112,12.11,1.77,4.32,2
6113,7.33,2.23,1.01,1
6114,10.07,1.48,2.77,1
6115,9.96,1.88,3.69,2
6116,17.68,1.7,8.54,2
6117,16.79,5.77,8.53,2
6118,8.55,0.93,1.32,1
6119,3.13,2.89,2.4,1
6120,6.07,1.26,1.07,1
6121,19.86,3.89,4.45,1
6122,9.55,2.09,2.79,2
6123,5.38,1.33,1.76,1
6124,4.54,3.74,2.53,2
6125,10.7,1.61,2.35,2
6126,8.22,1.93,2.87,1
6127,9.42,1.51,4.66,2
6128,11.85,3.54,2.89,2
6129,9.74,4.63,16.92,2
6130,26.17,3.62,4.46,1
6131,12.44,3.09,2.83,1
6132,17.22,2.2,2.4,2
6133,18.18,0.47,4.16,2
6134,10.04,0.87,3.05,1
6135,11.98,3.78,2.39,2
6136,18.09,4.89,6.99,2
6137,1.77,1.45,1.24,2
6138,16.09,4.63,6.4,1
6139,11.4,3.41,5.39,2
6140,17.83,3.07,1.58,2
6141,10.47,3.62,2.71,2
6142,8.58,0.52,2.14,1
6143,22.47,4.57,11.41,2
6144,29.51,2.91,5.61,1
6145,8.4,3.12,1.49,1
6146,12.37,3.24,2.67,2
6147,15.64,2.18,6.32,1
6148,18.74,4.22,18.62,1
6149,23.09,2.56,6.11,1
6150,27.69,7.61,18.98,1
6151,5.7,0.34,0.97,2
6152,13.97,1.25,3.72,2
6153,21.64,8.1,6.27,2
6154,10.7,2.76,4.78,1
6155,7.58,1.92,1.98,2
6156,7.27,1.36,2.12,2
6157,5.84,2.38,1.87,2
6158,8.25,9.71,11.48,1
6159,3.88,1.39,2.21,2
6160,16.13,7.01,4.8,2
6161,7.91,0.68,2.14,1
6162,7.24,3.48,1.53,2
6163,7.42,1.88,4.26,1
6164,1.36,3.03,1.14,2
6165,14.44,6.94,4.96,2
6166,17.64,7.25,5.57,2
6167,10.6,3.14,3.49,1
6168,4.38,0.66,1.03,1
6169,20.44,3.67,7.44,2
6170,8.89,5.35,6.66,1
6171,13.62,3.82,2.1,2
6172,6.21,0.19,1.43,2
6173,18.27,0.93,12.87,1
6174,13.81,2.99,3.61,1
6175,29.36,8.17,1.17,1
6176,14.62,1.14,3.05,2
6177,7.02,2.36,1.82,1
6178,9.98,2,5.82,2
6179,8.84,1.08,4.54,2
6180,13.6,0.56,2.25,2
6181,9.36,2.78,1.8,1
6182,6.54,1.61,1.11,1
6183,13.47,2.6,2.44,2
6184,38.79,9.78,11.94,1
6185,33.62,5.12,4.03,2
6186,9.55,1.94,1.75,2
6187,11.83,3.21,3.82,1
6188,19.48,4.4,7.71,1
6189,9.47,2.32,2.18,2
6190,9.63,0.97,3,1
6191,16.99,6.11,1.11,2
6192,12.01,2.99,2.13,1
6193,17.41,1.66,4.96,2
6194,12.66,0.77,2.47,2
6195,16.14,2.74,2.16,2
6196,8.24,1.73,3.42,1
6197,8.72,0.62,3.08,2
6198,15.03,5.58,2.45,1
6199,10.17,3.27,2.43,1
6200,29.75,7.22,5.69,1
6201,8.18,3.59,2.69,1
6202,17.34,8.17,6.78,1
6203,9.86,4.45,3.38,2
6204,5.32,3.29,2.25,1
6205,27.34,4.06,5.8,2
6206,13.6,2.8,8.61,2
6207,28.4,2.62,2.85,1
6208,8.17,2.43,2.74,1
6209,10.75,3.37,1.86,2
6210,3.4,3.2,2.33,2
6211,20.15,2.55,3.54,2
6212,18.18,2.18,3.52,1
6213,18.65,3.86,8.98,2
6214,3.12,2.52,3.73,2
6215,14.21,2.62,2.7,1
6216,6.65,2.03,3.47,2
6217,8.93,1.71,2.39,2
6218,7.5,1.97,0.8,1
6219,15.33,1.86,1.64,2
6220,15.52,6.75,5.48,1
6221,8.83,2.99,2.82,1
6222,8.08,2.8,2.98,1
6223,11.57,6.48,7.57,1
6224,11.69,2.34,4.17,1
6225,7.87,3.74,1.43,2
6226,7.49,5.07,5.45,1
6227,15.59,5.04,2.61,2
6228,7.2,2.91,2.23,2
6229,24.34,1.73,4.6,1
6230,20.56,5.18,2.5,1
6231,9.52,4.63,4.09,2
6232,16.54,8.44,10.5,2
6233,24.98,14.68,17.49,1
6234,10.43,4.14,1.64,2
6235,6.19,2.19,3.95,1
6236,14.08,5.16,8.19,1
6237,13.49,3.27,2.88,1
6238,33.81,3.1,10.19,2
6239,9.25,1.95,2.6,2
6240,13.52,1.78,3.91,1
6241,7.4,1.51,2.34,2
6242,8.07,2.86,1.46,2
6243,16.05,4.73,1.99,1
6244,5.62,2.9,2.02,2
6245,14.49,5.94,4.71,2
6246,7.68,3.28,1.69,2
6247,8.65,2.54,3.77,1
6248,8.08,3.75,2.77,1
6249,3.46,1.43,0.42,1
6250,23.41,4.01,3.42,2
6251,8.04,1.22,2.16,1
6252,18.46,1.64,2.23,2
6253,9.33,1.54,3.25,1
6254,9.78,0.91,2.33,2
6255,36.05,3.23,10.17,1
6256,2.62,1.82,2.86,2
6257,6.91,1.97,2.34,1
6258,11.2,2.17,6.38,1
6259,15.25,0.93,4.65,1
6260,16.39,3.04,6.82,2
6261,8.12,2.21,2.42,1
6262,4.45,0.65,1.14,2
6263,5.21,1.19,2.73,1
6264,9.21,2.5,1.64,2
6265,14.87,7.7,4.39,1
6266,9.46,4.02,3.44,1
6267,14.08,3.26,12.08,1
6268,5.3,1.63,1.82,2
6269,9.75,1.49,2.65,2
6270,14.28,3.56,6.43,2
6271,7.48,3.39,2.31,1
6272,14.1,3.11,2.87,2
6273,2.4,0.33,1.65,2
6274,15.39,2.8,2.46,1
6275,5.69,3.17,0.44,1
6276,7.56,2.19,5.25,1
6277,14.83,0.91,5.44,1
6278,6.39,1.13,0.72,2
6279,11.93,3.34,6.03,2
6280,3.1,0.41,1.46,1
6281,27.32,2.49,8.15,1
6282,13.42,2.53,2.64,2
6283,12.44,3.21,4.06,2
6284,10.03,0.59,2.76,1
6285,13.34,2.98,6.5,1
6286,17.55,1.94,6.57,1
6287,9.37,1.73,2.55,1
6288,12.68,3.05,1.08,1
6289,13.07,2.72,6.55,2
6290,14.67,1.01,3.03,1
6291,8.61,2.57,2.9,1
6292,10.56,11.1,9.75,1
6293,30.19,4.05,5.9,1
6294,8.87,1.47,1.28,1
6295,13.76,2.56,7.51,2
6296,6.71,0.94,1.78,2
6297,13.16,1.04,3.48,2
6298,7.7,0.83,2.63,2
6299,8.98,4.06,5.65,1
6300,16.85,5.27,3.89,1
6301,13.56,12.83,6.38,2
6302,19.6,1.84,5.84,1
6303,9.05,1.75,3.15,1
6304,7.59,3.98,1.26,1
6305,21.73,4.73,3.83,2
6306,12.01,0.76,2.55,2
6307,35.55,5.83,17.98,2
6308,6.94,0.31,1.8,1
6309,25.73,3.37,4.36,1
6310,21.87,3.4,3.13,2
6311,6.29,0.72,0.37,1
6312,9.3,0.3,1.77,1
6313,13.45,6.44,3.68,1
6314,18.36,3.6,4.76,2
6315,13.07,3.99,5.7,1
6316,9.02,3.57,3.44,1
6317,21.14,3.58,3.95,2
6318,8.43,3.2,6.19,2
6319,6.15,2.21,4.79,1
6320,3.33,1.2,0.6,2
6321,6.83,1.66,1.74,2
6322,5.71,3.27,2.63,2
6323,14.61,1.31,3.65,2
6324,11.59,2.42,3.89,2
6325,22.21,2.83,4.08,1
6326,20.21,4.72,5.13,2
6327,8.56,0.97,5.02,2
6328,18.76,2.48,9.84,2
6329,19.11,3.39,8.07,1
6330,18.87,0.59,5.7,2
6331,6.19,2.11,1.11,1
6332,13.78,2.87,3,2
6333,7.61,3.27,1.47,2
6334,15.55,1.67,4.22,1
6335,6.7,2.61,1.77,1
6336,28.56,6.64,6.79,1
6337,16.27,3.98,3.22,1
6338,16.58,4.33,5.33,2
6339,18.72,2.38,4.27,2
6340,4.57,0.7,2.66,2
6341,8.35,1.55,1.81,2
6342,8.59,4.32,3.46,1
6343,5.35,3.24,2.2,1
6344,17.84,4.08,5.94,1
6345,7.94,2.28,0.91,1
6346,10.9,1.64,2.12,2
6347,5.56,1.69,2.86,2
6348,12.2,2.98,3.01,1
6349,11.63,1.97,2.45,2
6350,10.34,2.21,3.39,2
6351,17.14,0.71,3.38,1
6352,14.23,2.78,2.38,2
6353,13.03,5.55,5.15,1
6354,8.3,0.59,2.34,1
6355,11.26,2.35,2.83,1
6356,18.03,3.47,2.59,1
6357,7.2,1.8,2.29,2
6358,3.72,1.95,2.08,2
6359,3.46,2.47,2.95,2
6360,13.11,3.39,7.39,1
6361,4.84,1,0.8,2
6362,8.82,2.22,3.36,2
6363,16.33,3.28,2.91,1
6364,9.79,4.9,2.36,2
6365,9,3.19,3.04,1
6366,25.6,10.31,9.76,2
6367,8.24,1.31,2.16,2
6368,10.89,4.55,2.06,2
6369,12.03,2.25,1.97,2
6370,23.54,0.69,3.41,1
6371,23.55,3.24,4.85,2
6372,28.44,4.23,6.25,2
6373,17.19,6.53,8.55,2
6374,14.56,3.86,2.05,1
6375,3.04,1.83,2.58,1
6376,24.95,4.94,8.48,2
6377,3.32,0.3,0.32,1
6378,7.05,2.37,2.76,2
6379,5.55,0.43,1.29,1
6380,5.58,2.41,1.42,2
6381,14.44,4.75,0.84,2
6382,21.8,4.75,6.21,1
6383,20.92,5.06,4.99,1
6384,12.01,2.39,3.02,2
6385,10.29,2.04,1.24,1
6386,22.91,2.56,7.54,1
6387,17.06,6.03,0.97,2
6388,24.7,2.54,6.88,1
6389,5.69,3.09,0.93,1
6390,29.4,4.32,2.69,1
6391,7.01,2.63,2.79,1
6392,16.2,0.37,1.87,2
6393,11.64,1.78,6.1,2
6394,7.26,2.71,2.03,2
6395,28.14,3.74,2.65,2
6396,5.85,2.31,2.96,2
6397,3.61,3.98,2.51,1
6398,8.95,1.38,4.26,1
6399,9.97,3.46,1.52,1
6400,11.55,1.82,1.7,1
6401,2.82,3.13,2.48,2
6402,10.58,1.1,2.66,1
6403,10.69,3.02,2.35,2
6404,4.76,4.21,3.23,2
6405,23.68,10.55,8.19,2
6406,5.11,1.23,1.26,2
6407,11.46,2.11,5.57,2
6408,14.09,3.96,3.21,1
6409,11.09,4.41,3.91,2
6410,13.03,2.3,4.79,2
6411,9.6,1.62,2.38,1
6412,8.97,0.47,3.46,1
6413,10.31,2.15,1.77,2
6414,21.84,3.03,9.88,2
6415,9.88,3.55,3.67,1
6416,8.15,3.24,2.83,2
6417,6.8,3.72,2.41,2
6418,7.07,2.37,3.02,2
6419,14.8,2.48,3.18,1
6420,10.56,0.93,1.39,2
6421,11.18,2.6,2.28,1
6422,10.41,2.22,1.66,1
6423,36.63,4.05,8.03,2
6424,13.45,2.58,2.1,2
6425,3.43,0.26,1.83,1
6426,8.13,0.84,2.84,2
6427,13.39,2.89,9.31,1
6428,2.58,2.79,0.79,1
6429,13.44,2.89,2.98,2
6430,10.1,3.33,4,1
6431,5.59,0.82,0.78,2
6432,14.41,3.64,1.63,2
6433,19.41,3.26,6.79,1
6434,14.35,2.5,7.54,2
6435,11.2,0.65,2.37,2
6436,5.35,2.52,1.41,2
6437,14.78,2.29,4.4,1
6438,9.56,3.27,0.89,1
6439,10.48,0.64,2.79,2
6440,11.36,2.73,3.13,1
6441,19.18,1.73,2.4,1
6442,21.03,3.71,5.92,2
6443,8.6,1.29,4.88,2
6444,10.4,0.3,2.88,1
6445,7.96,2.9,3.9,2
6446,6.74,1.19,1.24,2
6447,13.78,3.27,4.36,1
6448,13.74,2.33,2.66,2
6449,12.56,2.06,4.04,2
6450,8.52,2.57,2.84,2
6451,21.12,3.15,8,1
6452,8.15,4.74,2.89,2
6453,18.17,2.54,2.84,1
6454,7.54,2.96,3.23,1
6455,14.29,3.82,3.47,2
6456,21.69,3.26,5.03,1
6457,14.76,4.5,1.95,1
6458,16.87,2.95,3.58,2
6459,17.92,3.48,3.18,2
6460,5.23,0.61,1.97,2
6461,12.24,3.11,1.29,2
6462,11.53,0.8,3.17,2
6463,10.49,1.07,2.92,2
6464,7.74,2.75,0.77,2
6465,17.24,2.86,4,1
6466,21.08,7.09,13.28,1
6467,17.67,1.68,3.08,2
6468,8.54,2.68,2.96,2
6469,4.26,1.77,0.84,1
6470,5.87,2.76,3.4,1
6471,14.42,0.62,2.36,2
6472,15.29,2.03,4.08,1
6473,6.03,2.45,2.18,1
6474,11.77,5.19,3.44,1
6475,10.71,2.28,2.63,2
6476,10.76,3.56,2.23,2
6477,21.02,3.03,3.95,2
6478,9.06,1.91,3.61,2
6479,12.27,3.31,2.84,1
6480,27.8,4.5,6.22,2
6481,5.27,2.35,2.6,2
6482,7.64,3.87,2.74,1
6483,5.95,2.36,1.75,1
6484,8.33,3.3,1.98,2
6485,24.69,3.44,5.73,2
6486,9.2,2.31,1.61,2
6487,15.12,5.38,4.16,1
6488,18.99,7.37,5.48,1
6489,13.49,3.02,1.72,2
6490,17.04,5.33,9.07,2
6491,17.56,3.47,2.62,1
6492,14.14,1.55,2.58,2
6493,12.09,1.92,3.35,1
6494,3.17,0.38,2.01,1
6495,10.63,0.3,3.53,1
6496,9.12,1.75,1.21,1
6497,9.39,0.89,1.89,1
6498,8.79,0.66,2.28,1
6499,9.52,3.14,3.8,2
6500,26.88,5.09,4.26,2
6501,7.84,3.06,1.99,1
6502,9.41,3.2,5.78,2
6503,13.21,2.02,4.66,1
6504,13.38,1.03,3.05,1
6505,8.14,3.32,4.22,1
6506,7.65,2.75,5.19,1
6507,6.2,1.13,1.31,2
6508,5.24,1.6,0.23,1
6509,8.96,3.08,5.02,2
6510,4.68,2.21,2,1
6511,13.52,2.35,12.66,1
6512,13.77,3.94,3.09,2
6513,9.46,3.02,1.34,2
6514,9.99,0.89,2.58,2
6515,13.5,6.55,4.6,1
6516,7.78,3.9,2.06,2
6517,12.96,2.74,2.84,2
6518,12.67,4.36,14.71,1
6519,6.35,0.76,2.14,1
6520,11.02,4.6,5.63,1
6521,2.94,1.26,2.02,1
6522,13.66,1.21,1.7,1
6523,14.02,4.24,10.91,2
6524,22.78,3.31,11.46,2
6525,25.04,4.95,8.47,1
6526,9.08,1.77,2.43,1
6527,22.2,4.45,5.98,2
6528,6.04,3.87,1.84,2
6529,8.96,0.89,1.72,1
6530,15.27,1.44,3.81,2
6531,16.88,4.39,8.81,2
6532,12.3,3.53,3.73,1
6533,0.71,0.59,2.09,2
6534,3.58,1.06,2.56,1
6535,2.31,1.92,2.11,1
6536,9.17,2.47,2.25,1
6537,10.98,1.44,3.34,1
6538,11.33,1.28,2.42,2
6539,6.46,3.15,2.78,2
6540,20.78,5.04,7.04,2
6541,21.33,3.1,3.49,2
6542,14.44,4.96,2.75,1
6543,7.36,1.93,1.37,1
6544,15.57,9.61,9.34,1
6545,15.94,2.86,4.15,2
6546,26.42,4.71,6.22,2
6547,4.49,0.84,2.52,1
6548,17.99,2.67,3.09,1
6549,21.83,4.2,7.47,1
6550,17.3,6.08,9.36,2
6551,11.23,5.96,14.62,2
6552,23.59,4.7,9.95,2
6553,2.35,4.32,2.25,2
6554,12.14,1.19,2.65,1
6555,9.21,1.4,3.21,1
6556,10.03,4.2,6.07,1
6557,7.95,3.41,2.83,2
6558,14.12,2.81,5.09,1
6559,5.06,3.09,2.32,2
6560,12.71,3.1,4.13,1
6561,28.77,4.53,5.82,2
6562,9.21,3.01,4.02,1
6563,15.95,1.66,3.17,1
6564,23.47,2.01,5.79,2
6565,5.39,2.41,2.08,1
6566,10.97,1.45,2.6,1
6567,7.47,0.95,2.72,1
6568,16.79,3.98,5.58,2
6569,15.56,2.39,1.83,1
6570,7.01,2.01,1.54,1
6571,12.58,6.38,5.26,2
6572,4.64,1.73,0.98,1
6573,14.95,1.55,2.29,1
6574,21.85,2.7,8.71,1
6575,8.86,0.81,3.94,1
6576,11.77,3.06,3.66,1
6577,17.7,2.24,2.48,1
6578,7,2.73,0.85,2
6579,3.75,1.62,1.23,2
6580,13.75,3.91,2.68,1
6581,7.47,1.07,1.62,2
6582,28.16,5.61,6.08,1
6583,12.89,1.37,6.59,2
6584,11.75,1.05,3.77,2
6585,17.53,3.32,4.09,2
6586,7.71,2.29,2.49,2
6587,8.9,1.13,1.67,2
6588,24.26,2.18,5.49,1
6589,5.09,2.65,1.84,2
6590,7.55,3.01,3.24,1
6591,7.67,0.88,3.2,2
6592,7.48,2.62,1.49,2
6593,3.35,3.89,4.21,2
6594,6.58,1.26,2.26,2
6595,13.95,6.21,2.63,1
6596,6.98,3.08,3.44,1
6597,13.16,2.02,2.68,2
6598,21.69,2.94,3.21,2
6599,9.87,3.55,2.2,1
6600,6.08,1.8,1.7,2
6601,25.58,21.13,13.27,1
6602,12.53,2.51,4.96,1
6603,6.86,4.5,4.45,1
6604,6.55,1.44,2.81,2
6605,10.01,5.04,3.51,2
6606,2.12,2.63,0.52,1
6607,15.03,2.47,7.49,1
6608,21.86,4,9.99,2
6609,11.57,2.28,1.63,1
6610,11,1.32,1.46,2
6611,31.7,10.45,8.25,1
6612,15.03,6.01,2.06,1
6613,18.64,3.01,1.51,2
6614,13.03,3.76,4.57,1
6615,13.27,1.2,3.96,1
6616,20.84,2.94,3.06,1
6617,22.99,4.21,7.21,1
6618,8.93,2.37,1.53,1
6619,11.28,0.72,3.8,2
6620,6.88,2.37,1.8,1
6621,9.24,1.12,0.94,2
6622,12.68,1.21,5.22,2
6623,6.27,3.03,1.88,1
6624,12.99,3.57,1.42,1
6625,18.71,4.54,4.26,2
6626,28.77,16.6,19.12,2
6627,17.97,3.18,13.14,1
6628,5.52,1.04,0.66,2
6629,9.15,2.94,3.77,1
6630,15.99,3.15,2.43,1
6631,2.32,2.45,0.3,2
6632,3.59,0.82,1.12,1
6633,3.53,2.63,2.31,1
6634,14.75,2.23,3.37,2
6635,18.38,7.8,7.98,1
6636,6.34,1.28,3.57,2
6637,18.09,2.91,4.84,2
6638,8.3,1.19,2.72,2
6639,22.97,6.52,5.54,2
6640,15.7,3.17,4.65,2
6641,13.17,4.12,3.64,1
6642,10.48,2.23,0.73,2
6643,4.91,3.18,1.23,2
6644,17.06,9.67,27.92,1
6645,14.36,6.31,6.1,1
6646,21.5,3.47,4.14,1
6647,6.42,1.39,0.7,2
6648,12.91,1.18,3.67,1
6649,4.57,0.86,0.63,2
6650,6.8,2.06,2.34,2
6651,4.72,2.21,0.71,1
6652,23.52,3.64,3.99,1
6653,1.7,2.02,1.52,2
6654,10.73,3.24,4.84,2
6655,15.88,7.2,4.9,1
