custid,age,gender,ms,child,zone,bad
6590,1,1,1,1,12,0
6591,1,1,1,1,19,0
6592,3,2,1,1,19,0
6593,1,1,2,2,17,0
6594,3,2,1,1,1,0
6595,1,2,1,1,14,0
6596,2,2,2,2,16,0
6597,2,2,2,2,15,0
6598,1,2,2,2,1,0
6599,3,2,2,1,14,1
6600,3,2,2,1,19,0
6601,3,1,1,1,4,0
6602,3,1,2,2,16,0
6603,2,2,2,2,2,0
6604,2,1,1,1,12,0
6605,2,2,1,1,19,0
6606,3,2,2,2,15,0
6607,2,2,2,2,18,0
6608,1,1,1,1,4,0
6609,3,2,1,1,4,0
6610,3,1,1,1,20,0
6611,1,2,2,2,19,0
6612,3,1,2,1,16,0
6613,2,2,1,1,16,1
6614,1,1,2,1,14,0
6615,1,1,2,1,16,0
6616,1,1,2,1,11,0
6617,3,1,1,1,12,0
6618,3,2,1,1,1,0
6619,1,1,2,2,4,0
6620,2,1,1,1,20,1
6621,1,2,2,1,14,0
6622,3,1,1,1,1,1
6623,1,1,1,1,16,0
6624,3,1,2,2,6,1
6625,1,1,2,1,9,1
6626,1,1,1,1,15,0
6627,2,2,2,2,19,0
6628,3,1,1,1,9,0
6629,1,1,2,1,10,0
6630,2,2,2,1,4,0
6631,1,1,2,1,17,0
6632,2,2,1,1,2,1
6633,2,2,2,1,5,1
6634,3,2,1,1,9,0
6635,1,1,2,1,2,0
6636,2,2,1,1,8,0
6637,3,1,2,2,8,0
6638,2,1,1,1,12,0
6639,3,1,1,1,3,0
6640,3,1,2,2,17,1
6641,1,1,1,1,7,0
6642,2,2,2,1,10,0
6643,1,1,1,1,14,0
6644,3,1,2,1,3,0
6645,1,1,1,1,11,0
6646,3,2,2,1,1,1
6647,1,1,1,1,17,0
6648,3,1,2,1,5,0
6649,1,1,1,1,17,0
6650,3,1,1,1,19,0
6651,2,2,2,1,4,0
6652,1,1,1,1,20,0
6653,2,2,1,1,11,0
6654,3,2,1,1,10,0
6655,2,1,1,1,4,0
6656,1,2,2,2,15,0
6657,2,1,2,2,20,0
6658,1,1,2,2,4,0
6659,1,2,2,1,9,0
6660,1,1,1,1,9,0
6661,3,2,2,1,3,0
6662,3,1,2,1,4,0
6663,1,1,1,1,7,0
6664,3,1,2,1,18,0
6665,2,1,2,1,16,0
6666,1,2,1,1,8,0
6667,1,1,2,1,11,0
6668,3,1,2,1,5,0
6669,3,1,1,1,20,0
6670,3,1,2,1,11,0
6671,2,1,2,1,6,0
6672,3,2,2,2,12,0
6673,2,2,2,1,15,0
6674,2,1,1,1,10,0
6675,1,1,1,1,19,0
6676,2,2,1,1,17,0
6677,1,2,1,1,7,0
6678,2,1,1,1,7,0
6679,2,1,1,1,15,0
6680,2,2,1,1,14,0
6681,2,2,2,1,5,0
6682,2,1,1,1,17,0
6683,2,1,1,1,9,0
6684,1,2,1,1,3,0
6685,3,2,2,1,7,0
6686,1,1,2,1,13,0
6687,3,1,1,1,1,0
6688,1,1,2,2,7,0
6689,3,1,2,1,20,0
6690,3,1,1,1,5,0
6691,2,1,1,1,20,0
6692,1,2,2,1,18,0
6693,3,1,1,1,12,0
6694,2,1,2,1,5,0
6695,2,2,1,1,3,0
6696,3,1,1,1,18,0
6697,1,2,1,1,17,0
6698,2,2,1,1,5,0
6699,3,1,1,1,4,0
6700,2,2,2,1,7,0
6701,3,2,2,2,19,0
6702,3,1,2,2,18,0
6703,2,1,1,1,12,0
6704,2,1,1,1,14,0
6705,1,2,1,1,15,0
6706,2,1,2,1,10,0
6707,2,1,1,1,16,0
6708,2,2,1,1,3,0
6709,1,2,2,1,16,0
6710,2,1,1,1,10,0
6711,3,1,2,1,18,0
6712,1,1,1,1,12,0
6713,3,2,1,1,2,0
6714,1,1,1,1,15,1
6715,1,1,1,1,17,1
6716,2,1,2,1,9,0
6717,1,1,2,2,2,0
6718,1,1,2,2,11,0
6719,2,2,1,1,4,1
6720,3,2,1,1,14,0
6721,3,1,1,1,7,1
6722,3,1,2,2,8,0
6723,1,1,1,1,1,0
6724,2,2,1,1,19,0
6725,3,1,1,1,4,1
6726,3,2,1,1,2,0
6727,2,2,2,1,7,0
6728,2,2,2,2,5,0
6729,1,2,1,1,2,1
6730,1,1,2,2,17,0
6731,3,1,1,1,18,0
6732,1,2,2,1,18,0
6733,3,1,1,1,16,0
6734,3,1,2,2,10,1
6735,3,1,1,1,15,0
6736,3,1,1,1,17,0
6737,3,1,1,1,10,0
6738,2,2,1,1,14,0
6739,1,2,1,1,7,0
6740,1,2,2,1,9,0
6741,1,2,1,1,1,0
6742,2,1,1,1,15,0
6743,1,1,2,2,18,0
6744,1,2,2,2,16,1
6745,1,1,1,1,16,1
6746,1,2,1,1,1,0
6747,1,2,2,2,5,0
6748,1,2,2,2,5,0
6749,2,2,2,2,8,1
6750,1,2,1,1,3,1
6751,2,2,1,1,9,0
6752,3,1,1,1,7,0
6753,1,2,1,1,19,0
6754,1,1,2,2,20,0
6755,2,1,1,1,18,1
6756,2,2,1,1,8,0
6757,2,1,1,1,6,0
6758,2,1,2,1,16,0
6759,2,2,1,1,11,0
6760,3,2,2,2,15,0
6761,3,2,2,2,18,0
6762,1,1,1,1,10,0
6763,2,2,1,1,19,0
6764,1,2,2,2,4,0
6765,1,2,1,1,6,0
6766,1,1,2,1,17,0
6767,3,1,1,1,6,1
6768,3,2,2,2,3,0
6769,2,1,1,1,14,0
6770,1,2,2,1,12,1
6771,1,1,2,1,16,1
6772,2,1,1,1,13,1
6773,3,2,1,1,5,0
6774,1,2,1,1,15,0
6775,3,1,1,1,6,0
6776,2,1,1,1,6,0
6777,1,2,1,1,16,1
6778,1,2,1,1,11,0
6779,1,2,1,1,18,0
6780,3,2,2,2,7,0
6781,1,1,1,1,6,0
6782,3,2,1,1,15,1
6783,2,2,1,1,2,0
6784,1,1,1,1,3,0
6785,1,2,2,2,16,1
6786,1,1,2,2,19,0
6787,3,2,1,1,7,1
6788,3,2,1,1,3,1
6789,1,1,2,1,5,1
6790,3,2,1,1,4,0
6791,3,1,1,1,14,0
6792,3,2,1,1,11,1
6793,3,2,2,1,12,0
6794,3,2,1,1,19,0
6795,3,1,1,1,15,0
6796,3,1,2,2,5,1
6797,1,2,2,2,10,0
6798,2,2,2,1,1,0
6799,3,1,2,2,3,0
6800,1,2,2,1,15,0
6801,1,2,1,1,13,0
6802,2,2,1,1,6,1
6803,1,2,2,1,14,0
6804,3,1,1,1,1,0
6805,3,2,2,2,14,0
6806,3,1,2,1,10,0
6807,2,2,1,1,13,0
6808,1,2,2,1,17,0
6809,1,2,2,2,20,0
6810,1,1,1,1,4,0
6811,2,2,1,1,14,0
6812,1,2,2,2,16,0
6813,2,2,2,1,7,0
6814,1,2,1,1,14,0
6815,2,1,1,1,2,1
6816,1,1,2,2,12,0
6817,1,1,2,1,14,0
6818,2,2,1,1,16,0
6819,3,1,2,1,9,0
6820,3,1,1,1,2,0
6821,2,1,2,2,17,0
6822,1,1,1,1,19,0
6823,3,2,2,2,1,0
6824,2,1,2,2,9,0
6825,1,2,1,1,2,0
6826,3,2,1,1,20,0
6827,2,1,1,1,20,0
6828,2,1,1,1,4,0
6829,2,1,1,1,5,0
6830,3,2,2,1,20,1
6831,1,2,1,1,2,1
6832,3,1,1,1,20,1
6833,1,2,2,1,17,1
6834,1,1,2,2,9,0
6835,1,1,1,1,12,0
6836,3,2,2,2,9,0
6837,2,1,1,1,19,0
6838,1,2,1,1,18,1
6839,2,1,1,1,7,0
6840,1,2,1,1,12,1
6841,1,2,2,2,13,0
6842,2,1,2,2,15,0
6843,2,1,1,1,15,0
6844,3,2,1,1,13,0
6845,2,2,2,2,17,0
6846,1,2,1,1,2,0
6847,2,1,2,2,16,0
6848,3,1,1,1,10,0
6849,2,1,2,2,20,0
6850,3,1,2,2,11,0
6851,2,1,1,1,13,1
6852,1,2,1,1,14,1
6853,3,2,2,2,16,0
6854,2,2,1,1,7,0
6855,2,2,1,1,16,0
6856,1,2,1,1,4,0
6857,1,1,1,1,4,0
6858,2,1,1,1,9,0
6859,2,1,1,1,12,1
6860,3,2,1,1,17,0
6861,1,1,2,2,10,0
6862,1,1,2,1,15,0
6863,2,2,2,1,13,0
6864,3,1,1,1,18,0
6865,2,2,2,2,15,0
6866,1,2,1,1,6,0
6867,1,1,2,2,14,0
6868,2,1,2,2,9,0
6869,1,1,1,1,9,1
6870,2,1,2,2,16,0
6871,2,1,1,1,8,0
6872,3,1,2,2,18,0
6873,3,2,2,1,6,0
6874,3,2,2,2,13,1
6875,3,2,1,1,11,0
6876,1,2,2,1,3,0
6877,1,1,2,2,10,1
6878,2,2,2,2,16,0
6879,2,2,2,2,19,0
6880,1,1,1,1,19,0
6881,3,1,2,1,11,0
6882,1,1,1,1,19,0
6883,3,2,2,2,4,0
6884,1,1,2,2,6,0
6885,1,2,2,2,16,0
6886,2,2,2,2,19,0
6887,3,1,2,1,7,0
6888,1,2,2,2,4,0
6889,3,1,2,1,3,0
6890,3,2,1,1,2,1
6891,1,2,1,1,2,1
6892,2,2,1,1,15,0
6893,1,2,2,2,16,0
6894,1,2,1,1,6,0
6895,1,2,1,1,2,1
6896,2,1,2,2,19,0
6897,1,2,1,1,13,1
6898,3,2,1,1,3,1
6899,1,2,2,2,6,0
6900,2,2,2,2,19,0
6901,1,1,2,2,20,0
6902,3,2,1,1,10,0
6903,1,1,1,1,18,0
6904,3,1,2,2,10,0
6905,2,2,2,2,19,0
6906,1,1,1,1,19,0
6907,2,2,2,2,8,0
6908,2,1,2,1,19,0
6909,3,1,1,1,16,0
6910,3,1,2,2,4,0
6911,1,1,2,2,1,0
6912,3,1,1,1,14,0
6913,1,2,2,1,11,1
6914,2,1,2,2,16,0
6915,1,1,1,1,11,0
6916,2,1,2,1,19,0
6917,2,2,1,1,18,1
6918,2,2,2,2,2,1
6919,1,2,1,1,1,1
6920,2,2,2,1,8,0
6921,3,2,1,1,13,0
6922,3,2,1,1,16,0
6923,1,2,2,1,2,0
6924,3,1,2,2,20,0
6925,1,2,2,1,12,0
6926,3,2,2,1,6,0
6927,1,1,2,2,17,0
6928,2,1,1,1,7,0
6929,1,2,2,2,12,0
6930,1,2,1,1,13,0
6931,2,1,1,1,7,0
6932,1,1,2,2,11,0
6933,3,1,2,2,5,0
6934,2,2,2,2,6,1
6935,2,1,1,1,12,0
6936,1,1,1,1,3,0
6937,2,2,2,2,17,1
6938,2,1,2,2,13,0
6939,1,1,1,1,18,0
6940,2,2,2,1,5,0
6941,2,2,2,1,6,0
6942,3,1,2,1,19,0
6943,1,2,1,1,10,0
6944,2,1,2,1,12,0
6945,3,1,2,1,16,0
6946,1,1,1,1,17,0
6947,3,1,1,1,12,0
6948,1,2,1,1,13,0
6949,3,1,2,1,20,0
6950,1,2,2,2,14,0
6951,3,2,2,1,5,0
6952,3,2,1,1,3,0
6953,1,1,1,1,3,0
6954,2,2,2,1,11,0
6955,1,2,1,1,10,0
6956,3,1,1,1,1,0
6957,2,2,2,2,11,0
6958,3,1,2,1,3,0
6959,3,2,1,1,5,0
6960,2,2,1,1,3,0
6961,3,2,2,1,6,0
6962,2,2,1,1,1,1
6963,1,1,2,2,17,0
6964,2,1,1,1,8,0
6965,1,2,2,2,19,0
6966,2,1,2,1,16,0
6967,1,2,2,2,11,0
6968,2,2,2,1,15,0
6969,3,1,2,1,3,0
6970,3,2,1,1,1,0
6971,3,2,1,1,6,0
6972,2,2,1,1,4,0
6973,1,2,2,2,18,0
6974,3,2,1,1,7,1
6975,2,1,2,1,11,0
6976,1,1,2,1,4,0
6977,2,2,1,1,20,0
6978,2,2,2,1,10,0
6979,2,1,1,1,9,0
6980,2,1,2,1,1,0
6981,1,1,2,1,7,0
6982,3,1,2,2,16,1
6983,1,1,2,1,7,0
6984,3,2,2,1,14,0
6985,3,1,1,1,16,0
6986,2,1,2,1,5,0
6987,1,2,2,1,19,0
6988,2,1,1,1,20,0
6989,3,2,2,1,19,0
6990,3,1,2,2,20,0
