custid,veh,house,selfemp,account,deposit,emp,address,branch,ref
4702,1,1,2,2,2,4,12,2,1
4703,1,2,2,1,2,6,24,1,1
4704,1,1,2,1,1,4,20,2,2
4705,2,1,1,1,2,2,3,2,1
4706,2,2,1,2,2,3,6,1,2
4707,1,2,1,1,1,19,26,1,2
4708,1,2,1,2,2,9,2,1,2
4709,2,2,1,1,1,2,4,1,1
4710,1,1,1,2,2,19,11,1,2
4711,1,1,1,1,2,4,2,2,1
4712,2,1,2,2,2,13,7,1,1
4713,2,2,2,2,1,7,10,1,1
4714,2,1,1,2,1,7,9,1,2
4715,1,2,1,2,2,15,1,2,1
4716,2,1,2,2,2,12,1,1,2
4717,2,1,2,1,2,22,10,2,2
4718,2,1,2,1,2,1,19,1,2
4719,2,2,2,2,1,7,22,1,1
4720,2,2,1,2,1,10,0,2,1
4721,1,2,2,2,1,8,6,1,2
4722,1,2,1,1,1,5,6,2,2
4723,2,2,2,1,1,4,8,1,1
4724,1,1,1,1,1,17,23,1,1
4725,2,2,2,1,2,3,5,2,2
4726,2,2,2,1,1,7,12,1,1
4727,1,2,2,2,2,11,10,2,2
4728,2,2,2,2,2,4,11,1,2
4729,1,1,2,1,2,31,15,2,1
4730,2,2,1,2,2,5,4,1,1
4731,2,1,1,2,2,7,11,1,2
4732,1,2,1,1,1,1,3,2,2
4733,2,1,1,1,1,2,14,2,1
4734,2,1,2,1,1,10,8,2,1
4735,1,1,2,2,2,2,16,1,2
4736,1,1,2,2,2,16,0,2,1
4737,1,1,2,2,1,9,7,1,2
4738,1,2,1,2,1,5,5,2,2
4739,1,2,2,2,2,19,23,1,1
4740,1,1,2,2,2,4,0,1,2
4741,1,1,1,1,1,17,10,1,1
4742,1,2,2,1,2,11,2,1,1
4743,2,2,1,1,1,12,10,1,1
4744,1,2,2,2,2,4,3,1,2
4745,2,2,1,1,1,13,19,1,1
4746,1,2,2,2,2,10,24,2,1
4747,1,1,1,1,2,10,8,1,1
4748,2,1,2,1,2,11,19,2,2
4749,1,1,1,1,2,4,11,1,1
4750,1,1,1,2,1,12,11,1,1
4751,2,2,1,1,1,1,5,1,2
4752,1,1,1,1,1,0,1,1,2
4753,2,2,2,2,2,13,4,2,2
4754,1,2,1,2,1,17,24,2,1
4755,1,1,2,2,2,21,22,1,1
4756,1,1,2,2,1,9,1,2,1
4757,2,1,2,2,1,8,0,1,1
4758,2,2,1,2,1,14,17,2,2
4759,1,2,2,1,1,3,2,1,1
4760,2,2,1,2,2,16,18,2,1
4761,1,1,1,1,2,11,4,1,1
4762,2,2,1,1,1,9,12,2,2
4763,2,1,1,1,2,23,12,1,1
4764,1,2,1,2,2,11,9,1,2
4765,2,1,2,1,2,8,2,1,2
4766,2,1,1,1,1,14,11,1,2
4767,1,2,2,2,1,13,19,1,1
4768,1,2,1,2,2,10,26,2,1
4769,2,1,1,1,2,6,5,2,1
4770,1,1,2,2,2,18,35,1,1
4771,2,1,2,2,1,1,0,2,1
4772,2,1,1,1,2,2,1,2,1
4773,2,2,1,1,1,24,2,2,1
4774,2,1,1,2,2,3,5,2,2
4775,2,2,1,1,1,9,0,1,2
4776,1,1,1,1,1,1,1,2,1
4777,2,2,2,2,2,9,1,1,1
4778,2,2,1,1,2,22,4,1,2
4779,2,1,2,1,1,4,1,2,1
4780,2,1,2,2,2,7,18,1,2
4781,1,2,1,1,1,3,9,1,1
4782,1,2,2,1,1,8,4,1,2
4783,2,1,1,2,1,10,1,2,2
4784,2,2,2,1,1,16,14,2,2
4785,2,2,2,1,1,0,1,1,1
4786,2,1,2,2,2,9,2,1,1
4787,1,1,1,1,2,9,5,1,2
4788,1,2,1,1,2,18,1,2,2
4789,1,1,1,2,2,9,9,2,1
4790,1,2,1,1,2,3,7,1,2
4791,2,1,1,1,1,10,2,1,1
4792,1,1,2,2,2,1,0,2,2
4793,1,2,2,1,2,7,11,2,2
4794,1,2,1,1,2,7,3,1,1
4795,1,1,1,1,2,2,1,2,1
4796,1,2,2,2,2,10,17,1,1
4797,1,1,1,2,1,1,2,1,1
4798,1,1,2,1,1,5,0,2,2
4799,1,1,2,2,2,3,10,2,2
4800,1,2,2,2,2,4,4,1,1
4801,2,1,2,2,2,5,17,1,2
4802,1,2,2,1,1,24,12,2,2
4803,2,2,1,2,1,11,6,2,2
4804,2,1,1,1,2,10,13,1,2
4805,1,1,1,1,1,3,6,2,1
4806,1,2,2,2,1,27,8,2,1
4807,2,1,1,1,2,1,4,2,1
4808,2,2,2,1,1,4,14,1,2
4809,2,2,1,1,1,7,3,2,1
4810,2,1,2,2,2,8,5,2,1
4811,1,2,2,2,1,4,15,1,2
4812,1,1,1,1,1,10,23,2,1
4813,2,1,2,2,2,3,16,1,1
4814,1,2,2,2,2,17,1,2,1
4815,2,2,1,1,2,11,16,2,1
4816,1,2,1,1,1,21,16,2,1
4817,1,1,2,2,1,0,3,2,2
4818,1,2,2,1,2,7,7,1,2
4819,2,1,1,2,2,4,4,2,2
4820,2,1,1,1,2,8,17,2,2
4821,1,2,2,1,1,1,2,2,1
4822,1,1,1,1,2,2,19,2,2
4823,2,2,2,2,2,30,14,1,2
4824,2,2,2,2,1,19,7,2,2
4825,1,2,2,1,1,7,5,2,1
4826,1,1,2,2,2,16,8,2,2
4827,2,2,2,2,2,11,13,1,2
4828,1,1,1,2,2,4,13,1,2
4829,1,2,1,1,2,2,6,2,1
4830,2,2,1,1,2,7,7,2,1
4831,2,2,2,2,1,7,12,1,1
4832,1,2,1,1,1,19,28,2,2
4833,2,2,2,2,2,32,9,1,2
4834,1,1,1,2,2,2,1,2,2
4835,1,2,2,2,1,12,8,2,1
4836,2,2,1,2,1,25,16,1,1
4837,1,1,2,2,2,1,8,2,2
4838,2,2,2,1,2,8,12,1,1
4839,1,2,2,1,1,7,1,2,1
4840,2,1,1,2,2,8,17,2,2
4841,1,1,2,1,1,1,17,1,2
4842,1,2,2,2,2,16,31,1,1
4843,1,1,2,1,1,6,5,2,2
4844,2,1,1,1,1,6,7,1,2
4845,1,2,2,2,1,28,26,2,2
4846,1,2,2,1,2,0,2,1,1
4847,2,2,2,2,1,12,6,1,2
4848,2,1,1,2,2,6,7,2,1
4849,2,1,1,1,2,12,17,2,2
4850,2,1,1,1,2,6,8,2,2
4851,1,2,2,2,2,6,8,1,2
4852,1,1,1,1,2,4,9,1,1
4853,1,1,2,2,1,13,10,2,1
4854,2,1,1,2,1,2,0,1,1
4855,1,2,1,1,1,11,2,2,2
4856,1,2,1,2,2,15,5,2,1
4857,2,1,1,2,1,13,10,2,2
4858,1,2,1,1,1,17,11,1,2
4859,2,1,2,2,2,5,4,1,1
4860,2,2,2,2,2,13,10,1,1
4861,1,2,2,2,2,3,4,2,1
4862,1,2,1,2,1,0,13,2,1
4863,1,2,1,2,2,6,9,2,1
4864,1,1,2,2,2,12,14,2,2
4865,1,1,1,2,1,15,2,1,1
4866,2,2,1,1,2,24,11,2,2
4867,1,1,2,1,2,22,15,2,2
4868,2,2,2,1,1,0,12,2,2
4869,2,1,2,1,1,8,15,1,1
4870,1,2,2,2,2,11,4,2,1
4871,1,1,1,2,2,3,5,1,1
4872,2,2,2,1,2,0,7,2,2
4873,1,2,2,1,2,6,1,1,1
4874,1,1,1,2,2,0,5,2,1
4875,2,2,2,1,2,5,5,2,1
4876,1,2,1,1,1,31,9,1,2
4877,1,2,2,1,1,9,1,1,1
4878,1,1,1,2,1,7,10,2,2
4879,2,2,1,2,2,9,8,1,1
4880,2,2,2,2,1,18,5,2,1
4881,2,2,2,1,1,8,2,1,2
4882,2,1,2,1,2,4,1,1,1
4883,2,1,1,2,2,1,18,1,1
4884,1,1,1,2,1,2,2,1,1
4885,2,2,2,1,1,19,11,1,1
4886,2,1,2,1,1,7,5,1,2
4887,2,2,1,1,2,1,5,2,2
4888,2,1,2,2,1,11,2,1,2
4889,1,1,1,2,1,13,13,2,2
4890,1,2,2,1,1,4,2,2,1
4891,1,1,1,1,2,1,6,1,1
4892,2,1,2,1,2,31,9,2,1
4893,2,2,2,2,2,1,27,1,1
4894,1,1,1,1,2,0,3,2,1
4895,1,1,2,2,1,7,1,2,2
4896,1,2,1,1,1,6,16,2,1
4897,2,1,2,2,2,7,5,1,2
4898,2,2,2,1,2,16,4,1,1
4899,1,1,2,1,1,19,22,1,2
4900,2,2,1,1,2,12,15,1,2
4901,2,1,2,1,2,18,13,2,2
4902,2,2,2,1,1,10,7,1,1
4903,2,1,1,1,1,16,15,2,1
4904,1,1,2,2,2,15,15,2,2
4905,2,2,2,2,2,2,1,2,2
4906,1,1,2,2,1,5,5,1,1
4907,1,1,1,2,2,21,10,1,1
4908,2,2,1,2,1,12,12,1,1
4909,2,1,1,2,1,4,5,2,1
4910,1,1,1,2,1,0,14,1,1
4911,2,2,2,1,2,0,2,2,1
4912,2,1,1,2,1,4,0,1,1
4913,2,1,1,1,1,24,15,2,2
4914,2,1,1,1,2,7,10,1,2
4915,1,1,2,1,1,23,15,1,1
4916,2,2,2,1,2,10,7,2,1
4917,2,1,2,2,2,13,7,1,1
4918,1,1,2,2,1,24,19,1,2
4919,2,1,2,1,2,6,9,1,2
4920,1,1,2,2,2,0,21,2,1
4921,1,2,1,2,2,23,4,1,1
4922,2,1,2,2,1,18,21,1,2
4923,2,2,1,1,2,4,6,2,2
4924,1,1,2,2,2,9,7,2,2
4925,2,2,1,2,1,2,2,1,2
4926,2,1,1,2,1,1,3,2,1
4927,1,1,1,1,1,10,26,2,2
4928,1,2,2,1,1,26,21,2,1
4929,2,2,2,2,2,12,8,2,1
4930,1,2,2,2,1,3,1,1,2
4931,2,2,1,1,2,3,16,1,1
4932,1,2,2,1,2,1,11,1,2
4933,1,1,2,1,1,3,7,2,1
4934,1,1,1,1,1,8,5,1,2
4935,1,2,2,1,1,9,2,2,2
4936,1,2,2,2,1,6,7,1,2
4937,1,1,1,1,2,10,4,2,2
4938,2,1,2,2,2,13,2,2,1
4939,2,2,2,1,2,1,8,1,2
4940,2,1,2,2,1,24,6,1,1
4941,1,1,1,1,2,8,2,2,1
4942,1,2,1,1,2,18,4,1,2
4943,2,2,2,1,2,7,23,1,2
4944,2,2,1,1,1,20,6,2,1
4945,2,1,1,2,1,1,1,1,2
4946,1,2,1,2,1,0,1,2,2
4947,2,2,2,1,2,14,16,1,1
4948,2,2,2,2,1,4,2,1,1
4949,2,2,1,2,2,0,3,2,1
4950,2,2,2,2,2,18,2,2,2
4951,1,2,2,1,2,3,12,2,1
4952,2,2,1,1,2,1,13,2,1
4953,1,2,2,2,2,17,19,2,2
4954,1,2,2,1,1,3,18,1,1
4955,2,1,1,2,2,3,3,1,2
4956,1,1,1,2,2,2,3,2,1
4957,1,2,1,1,1,9,1,1,2
4958,2,2,2,1,1,17,13,1,2
4959,1,2,2,1,2,18,7,1,1
4960,1,2,2,1,2,11,21,2,1
4961,1,2,1,1,1,9,11,1,1
4962,2,1,1,1,2,13,2,2,2
4963,2,1,2,2,2,4,1,1,2
4964,2,2,1,2,1,5,10,1,2
4965,1,2,1,2,2,5,8,2,1
4966,1,1,2,1,2,11,6,1,2
4967,2,1,1,2,1,2,4,2,1
4968,2,1,1,1,2,19,9,1,2
4969,1,1,1,2,2,9,4,1,1
4970,2,2,1,1,2,1,3,2,2
4971,2,1,1,2,1,3,9,2,1
4972,2,1,2,2,2,5,9,1,2
4973,1,2,2,1,1,26,21,2,1
4974,1,1,2,2,1,1,5,1,1
4975,2,1,1,2,1,14,10,2,1
4976,2,2,2,2,2,13,25,2,2
4977,1,2,1,1,1,2,2,2,2
4978,1,1,1,2,1,2,9,1,2
4979,1,1,2,1,2,14,2,2,2
4980,1,2,2,1,1,15,10,2,2
4981,1,2,1,2,1,5,3,1,1
4982,1,1,1,2,1,11,13,1,2
4983,1,2,2,1,2,7,4,2,2
4984,2,1,2,1,1,5,16,2,1
4985,2,2,2,1,1,4,4,1,2
4986,2,2,1,1,2,11,15,2,1
4987,1,1,1,1,1,6,5,1,1
4988,1,2,2,1,1,5,18,2,1
4989,1,2,2,1,2,13,12,2,1
4990,1,1,1,1,1,1,2,1,2
4991,1,1,1,1,2,4,11,2,2
4992,1,1,1,1,1,2,6,1,2
4993,2,1,2,1,2,6,6,2,1
4994,1,2,1,2,2,0,7,2,2
4995,2,1,2,1,2,3,0,2,1
4996,1,1,1,1,2,17,7,1,1
4997,2,2,2,1,1,14,1,2,2
4998,2,2,2,2,1,15,8,2,1
4999,2,2,2,2,1,4,10,1,2
5000,2,1,2,1,2,4,7,1,1
5001,1,2,2,1,2,23,10,2,2
5002,1,1,2,1,1,6,9,1,1
5003,2,2,1,1,1,9,8,1,1
5004,2,1,2,2,2,22,11,2,1
5005,2,1,2,2,2,22,17,2,2
5006,1,1,2,2,1,8,18,1,2
5007,2,1,2,1,1,9,19,2,1
5008,2,2,2,1,2,4,8,1,2
5009,1,2,2,1,2,12,13,1,2
5010,2,1,2,1,1,9,13,1,1
5011,1,1,1,1,2,2,6,1,2
5012,2,1,2,2,2,7,0,1,2
5013,1,2,2,1,1,0,2,1,1
5014,1,2,2,2,2,12,11,2,1
5015,2,2,2,1,1,17,25,2,1
5016,2,1,1,1,1,5,7,1,1
5017,1,1,2,1,2,10,10,2,2
5018,2,2,2,1,1,15,16,2,2
5019,2,2,2,1,2,0,5,2,1
5020,1,1,1,1,1,2,0,2,1
5021,1,2,2,2,2,13,20,1,1
5022,2,2,2,1,2,3,0,1,1
5023,2,1,2,1,2,6,3,1,2
5024,2,1,1,2,1,2,5,1,1
5025,2,1,1,1,2,6,9,1,1
5026,2,1,1,1,1,8,12,1,2
5027,1,1,2,2,2,8,2,2,2
5028,2,2,2,2,2,10,4,2,2
5029,2,1,2,1,2,6,1,2,1
5030,2,1,1,2,2,20,2,2,1
5031,2,2,2,2,2,2,8,2,2
5032,2,1,1,2,1,5,11,1,2
5033,1,1,1,1,2,18,20,1,1
5034,1,2,2,1,1,17,21,2,1
5035,1,1,2,2,1,8,3,2,2
5036,2,1,2,2,1,7,8,1,1
5037,1,2,1,2,1,1,0,1,1
5038,1,1,1,1,2,14,2,1,2
5039,1,2,2,2,1,8,10,1,1
5040,2,2,2,2,2,5,4,1,1
5041,2,2,2,2,1,1,2,2,2
5042,2,2,2,1,1,9,7,2,2
5043,2,2,2,1,1,17,23,2,1
5044,1,1,2,2,1,12,9,2,1
5045,1,1,2,2,2,16,18,2,2
5046,1,2,1,2,1,5,4,1,1
5047,1,2,1,1,1,2,3,2,1
5048,2,1,2,1,1,3,8,2,2
5049,2,2,2,1,2,11,2,1,2
5050,2,1,2,1,2,9,4,2,2
5051,1,2,1,2,1,16,14,2,1
5052,2,1,1,1,2,14,23,1,2
5053,2,1,1,2,1,4,10,1,1
5054,2,1,1,1,1,8,7,2,1
5055,2,1,2,2,1,4,5,1,1
5056,2,1,2,1,1,14,4,1,2
5057,1,1,1,1,2,12,11,2,1
5058,1,2,2,1,2,10,2,1,1
5059,1,2,1,2,2,9,4,2,2
5060,1,1,2,1,1,9,5,1,2
5061,1,1,2,2,2,4,1,1,1
5062,1,1,2,1,1,6,10,1,1
5063,1,1,1,1,1,2,1,1,2
5064,1,1,1,2,1,8,6,2,1
5065,1,1,2,2,2,2,9,2,2
5066,2,2,2,2,2,14,12,2,2
5067,1,2,1,1,1,5,2,1,2
5068,2,2,2,1,2,4,10,2,2
5069,2,2,1,2,2,15,4,1,2
5070,2,1,1,1,1,17,9,2,1
5071,1,1,2,2,1,7,9,1,2
5072,2,2,1,1,1,4,10,2,1
5073,1,1,1,2,2,1,0,2,2
5074,2,2,1,2,2,15,8,2,2
5075,1,2,2,2,1,7,15,2,2
5076,2,1,1,2,2,6,0,2,2
5077,2,1,1,2,1,1,1,2,1
5078,1,1,2,2,1,7,3,2,1
5079,2,1,2,1,2,14,6,1,2
5080,2,1,2,2,1,2,14,2,2
5081,2,1,1,2,2,13,10,1,2
5082,1,2,2,2,2,8,19,1,2
5083,1,2,2,1,1,17,22,2,1
5084,2,2,1,1,1,11,7,2,2
5085,1,2,1,1,1,1,7,1,1
5086,1,2,2,2,2,14,10,2,2
5087,2,1,1,2,1,15,22,1,1
5088,1,2,1,2,1,11,8,1,2
5089,2,2,2,1,2,2,5,1,1
5090,1,1,2,2,2,19,3,1,2
5091,2,2,1,1,2,4,4,1,2
5092,1,1,2,1,1,2,9,1,1
5093,1,1,1,2,2,10,0,2,1
5094,1,1,2,2,1,2,7,2,2
5095,2,2,2,2,1,14,3,2,1
5096,2,2,1,2,2,5,0,1,1
5097,1,2,1,1,2,2,0,1,2
5098,1,2,2,2,2,10,10,2,2
5099,2,1,2,1,1,8,28,1,1
5100,2,1,2,1,2,7,7,1,1
5101,1,2,2,2,1,4,8,2,2
5102,2,1,2,2,2,8,11,1,2
5103,2,2,1,2,2,4,24,1,1
5104,2,2,1,1,2,0,18,1,2
5105,1,1,2,2,2,7,1,2,2
5106,2,2,1,1,2,17,12,2,2
5107,2,1,2,1,1,8,6,1,1
5108,1,2,2,1,2,7,7,1,1
5109,2,1,2,1,1,14,11,2,2
5110,1,2,1,1,1,7,0,1,1
5111,2,1,2,1,1,17,6,2,2
5112,1,1,1,1,2,6,3,1,1
5113,2,2,2,2,1,1,11,1,2
5114,2,2,1,2,1,6,4,1,1
5115,1,2,2,2,2,16,3,1,2
5116,2,2,2,1,2,12,9,1,2
5117,2,2,1,1,1,14,26,2,2
5118,1,2,2,1,1,22,23,1,1
5119,1,2,2,1,2,7,9,1,2
5120,1,1,2,2,1,1,6,1,2
5121,1,1,2,1,2,11,7,2,1
5122,2,1,1,1,1,0,27,2,1
5123,1,1,1,1,1,18,27,1,1
5124,1,1,1,1,1,6,7,2,1
5125,1,1,1,1,2,9,6,2,1
5126,1,1,1,2,1,5,3,2,2
5127,2,1,1,1,2,11,9,1,2
5128,2,2,2,2,1,6,6,1,2
5129,2,1,2,1,2,1,3,1,1
5130,1,2,1,1,2,8,4,1,2
5131,2,2,2,2,1,9,10,1,2
5132,1,1,2,2,2,4,11,1,1
5133,2,1,1,1,2,9,17,1,2
5134,1,2,2,1,1,6,1,1,1
5135,2,2,2,1,1,12,10,1,1
5136,1,2,2,2,2,8,0,1,1
5137,2,1,2,2,1,4,3,1,1
5138,1,2,1,2,1,2,11,1,2
5139,2,2,2,2,1,12,4,2,2
5140,2,1,1,1,1,6,19,1,2
5141,2,2,2,2,2,4,4,1,2
5142,2,2,1,1,2,10,11,1,2
5143,2,2,1,2,1,7,11,2,1
5144,1,1,1,2,2,22,21,2,2
5145,1,1,2,1,1,3,5,2,2
5146,2,2,1,1,2,12,4,2,1
5147,2,2,2,1,2,15,17,2,2
5148,1,1,1,1,1,5,4,2,1
5149,1,2,1,2,2,15,11,2,2
5150,2,1,2,1,2,10,16,1,2
5151,2,2,1,2,1,22,18,2,1
5152,2,2,1,2,2,14,4,2,1
5153,1,1,1,1,2,14,4,1,2
5154,2,1,1,2,2,2,2,1,1
5155,1,2,2,2,1,5,13,1,2
5156,2,1,2,2,1,20,2,1,1
5157,1,2,2,2,1,18,20,2,1
5158,2,1,1,1,2,2,15,1,1
5159,1,1,2,1,2,16,26,1,1
5160,1,1,1,1,2,11,2,1,2
5161,1,2,1,2,2,16,1,2,1
5162,1,1,2,2,2,8,7,1,1
5163,1,1,1,2,1,9,8,2,1
5164,1,2,1,2,2,9,12,1,1
5165,1,2,2,1,2,10,6,1,1
5166,1,1,2,1,2,7,0,1,2
5167,1,2,2,1,2,0,1,2,1
5168,2,1,1,1,2,9,8,1,2
5169,1,1,2,1,2,2,10,1,2
5170,1,2,2,2,1,19,16,2,1
5171,2,2,2,1,1,22,23,1,1
5172,1,2,1,1,1,5,1,1,2
5173,2,1,2,2,2,7,5,2,2
5174,1,2,1,2,2,17,10,2,2
5175,2,2,2,2,1,6,7,1,1
5176,1,2,2,2,1,1,1,2,1
5177,2,2,1,2,2,2,6,1,2
5178,1,1,1,2,2,15,0,1,1
5179,1,2,2,1,1,0,12,1,2
5180,2,2,1,2,1,13,1,2,1
5181,2,1,1,1,2,12,6,1,2
5182,1,2,1,2,2,15,3,1,2
5183,2,1,2,1,2,8,3,1,2
5184,1,1,1,1,1,2,7,2,2
5185,1,2,2,1,1,9,1,2,1
5186,2,2,2,1,1,10,17,1,2
5187,2,1,1,1,1,12,7,2,2
5188,2,2,2,1,1,3,16,1,2
5189,1,2,2,2,2,17,15,2,1
5190,2,1,2,2,2,12,6,2,1
5191,1,1,1,2,1,3,4,1,2
5192,2,1,2,1,1,9,8,2,1
5193,2,2,1,2,1,20,25,2,2
5194,2,1,2,1,1,5,3,2,1
5195,1,2,1,2,1,10,12,2,2
5196,1,1,2,2,1,11,14,2,1
5197,2,2,1,1,1,4,1,1,2
5198,1,2,2,2,2,1,10,1,2
5199,2,1,2,1,1,5,6,1,2
5200,2,1,2,1,2,21,2,1,2
5201,2,1,2,1,2,29,18,1,2
5202,1,2,1,1,1,6,25,2,2
5203,1,1,1,2,2,23,20,1,1
5204,1,2,2,1,1,6,2,2,2
5205,2,1,1,1,2,5,2,1,2
5206,1,2,2,1,2,9,5,2,1
5207,2,1,2,1,1,12,12,1,2
5208,1,2,2,2,1,16,21,1,2
5209,1,1,2,2,1,11,2,2,2
5210,1,1,1,1,1,4,19,1,2
5211,2,2,1,1,2,20,15,2,2
5212,2,1,2,1,2,18,8,2,1
5213,2,2,1,2,1,3,1,1,1
5214,2,2,1,2,2,6,9,2,2
5215,1,2,1,2,2,2,7,2,1
5216,2,2,2,2,1,5,16,1,1
5217,1,1,1,2,2,17,4,1,2
5218,1,1,2,1,2,0,3,1,2
5219,2,2,2,1,2,5,16,2,2
5220,1,1,1,1,1,4,2,1,2
5221,2,1,1,1,1,8,5,2,2
5222,1,2,2,1,1,4,4,1,2
5223,1,1,1,1,1,17,22,1,1
5224,1,1,2,1,1,1,8,1,1
5225,2,1,1,2,2,6,13,1,2
5226,2,1,1,2,2,25,12,1,2
5227,1,2,1,1,1,13,6,1,1
5228,1,1,1,1,1,2,5,1,2
5229,1,1,2,2,2,1,8,1,2
5230,1,2,2,1,2,9,6,1,2
5231,1,1,2,1,1,2,1,2,1
5232,1,2,1,1,2,4,3,1,2
5233,2,1,2,1,1,2,5,2,1
5234,1,2,1,2,2,1,6,1,2
5235,1,2,2,1,1,16,10,2,1
5236,2,2,1,2,2,12,2,2,2
5237,2,2,2,1,1,8,16,1,1
5238,1,1,2,1,1,20,13,2,2
5239,2,1,2,2,1,6,8,2,2
5240,2,2,1,2,1,4,3,1,2
5241,1,1,2,1,2,7,19,2,1
5242,1,2,1,2,2,5,9,1,1
5243,1,1,1,1,1,16,20,1,1
5244,1,1,2,1,1,6,3,2,1
5245,2,1,2,1,2,18,5,2,1
5246,2,2,1,1,2,0,8,1,2
5247,2,2,1,2,1,3,1,1,1
5248,2,1,2,2,2,11,13,2,1
5249,2,1,1,1,1,4,8,1,2
5250,1,2,2,2,1,3,1,2,2
5251,1,2,1,2,2,9,22,1,2
5252,2,2,2,1,2,2,3,2,1
5253,2,2,2,2,2,10,9,2,2
5254,1,2,2,2,1,7,14,1,1
5255,2,1,2,2,2,18,6,1,2
5256,1,2,2,1,2,7,7,1,1
5257,2,2,2,1,2,3,16,2,1
5258,2,2,2,2,2,1,2,2,1
5259,2,2,1,1,2,9,11,2,2
5260,2,1,2,2,2,0,2,1,1
5261,1,2,1,2,2,13,8,1,1
5262,2,2,1,2,1,15,4,1,2
5263,1,1,1,2,1,7,8,1,1
5264,1,2,1,1,1,3,22,1,2
5265,1,1,1,1,2,0,19,1,1
5266,1,1,1,2,1,3,13,1,2
5267,1,2,2,2,1,6,13,2,1
5268,2,2,1,1,2,18,9,2,2
5269,2,2,1,1,1,18,9,2,1
5270,1,2,2,2,2,22,4,2,2
5271,1,2,1,2,1,13,12,1,2
5272,2,2,2,2,2,8,4,2,1
5273,2,1,1,1,2,8,11,1,2
5274,2,1,2,2,1,15,9,2,1
5275,1,2,2,1,1,21,18,1,1
5276,1,2,2,2,2,2,4,2,2
5277,1,2,1,1,1,8,15,1,1
5278,1,1,1,2,1,1,1,1,1
5279,1,2,1,1,2,16,3,2,2
5280,1,1,2,1,1,10,6,1,1
5281,1,1,1,2,2,13,8,2,2
5282,2,1,2,2,2,13,20,1,1
5283,1,1,1,2,1,2,12,1,1
5284,1,1,1,1,1,4,4,1,2
5285,2,2,2,1,1,9,1,1,2
5286,1,1,1,1,2,4,11,1,1
5287,2,1,1,2,1,8,4,2,1
5288,1,2,1,2,2,16,1,2,1
5289,2,2,1,2,1,7,10,1,2
5290,1,2,2,2,1,14,8,2,2
5291,1,2,1,2,1,22,4,1,2
5292,2,2,2,2,1,2,6,1,1
5293,1,1,2,1,2,3,14,1,2
5294,2,2,2,1,2,5,30,2,1
5295,1,2,2,1,2,10,2,1,1
5296,1,2,2,2,1,6,6,1,1
5297,1,2,2,2,1,15,8,1,2
5298,2,2,1,1,1,11,5,2,1
5299,2,1,2,2,2,0,7,2,2
5300,2,2,2,1,2,3,2,1,2
5301,1,1,2,2,1,0,5,2,2
5302,2,1,1,2,1,4,13,1,2
5303,1,1,1,2,2,6,3,1,1
5304,1,1,1,2,1,1,8,1,1
5305,1,1,1,2,1,18,11,1,1
5306,2,2,1,1,2,16,14,1,2
5307,1,2,1,1,1,13,2,2,2
5308,2,1,2,1,2,1,10,2,1
5309,1,2,2,1,2,14,12,1,1
5310,2,2,2,2,2,11,4,2,2
5311,1,1,2,2,2,21,26,2,2
5312,1,1,1,1,2,22,25,2,1
5313,2,2,2,2,2,14,18,1,1
5314,1,2,2,2,1,0,6,2,2
5315,1,2,1,2,2,1,7,1,2
5316,2,2,2,1,1,8,4,2,1
5317,1,1,2,1,1,1,2,1,1
5318,2,1,2,2,1,5,3,2,2
5319,1,1,1,2,1,11,5,2,2
5320,2,2,2,1,1,19,8,1,1
5321,2,2,2,1,1,2,15,2,1
5322,2,1,2,1,2,16,11,1,1
5323,2,2,1,1,1,3,7,1,1
5324,1,1,1,2,2,8,7,1,1
5325,1,1,1,2,2,0,5,1,2
5326,2,2,1,2,1,8,0,1,2
5327,1,2,1,1,1,0,2,1,1
5328,2,1,1,2,2,16,7,2,2
5329,2,2,1,1,2,2,2,1,1
5330,1,2,2,2,1,22,3,2,2
5331,1,2,1,1,2,12,6,1,1
5332,2,1,2,1,2,11,6,1,2
5333,1,1,1,2,1,9,4,2,2
5334,2,1,2,1,1,0,9,1,1
5335,1,1,1,1,1,10,17,1,1
5336,2,2,1,2,2,1,2,1,1
5337,2,1,2,2,2,1,6,2,1
5338,1,2,1,2,2,19,14,1,1
5339,2,2,1,1,2,8,3,2,1
5340,2,1,2,2,1,16,13,2,2
5341,1,2,1,2,2,22,2,2,1
5342,2,2,2,1,1,10,11,2,1
5343,1,1,1,1,2,24,2,1,1
5344,1,2,2,1,1,3,4,1,1
5345,2,1,1,2,2,18,14,1,2
5346,2,1,2,1,1,12,20,1,2
5347,2,1,2,1,1,5,10,2,1
5348,2,1,2,2,2,8,12,1,2
5349,1,2,1,2,1,4,14,1,2
5350,1,2,1,2,2,2,2,1,2
5351,2,1,1,1,2,26,17,1,2
5352,2,2,1,2,1,7,10,2,2
5353,2,2,1,1,2,11,17,1,1
5354,1,1,2,2,2,1,9,1,2
5355,1,1,1,2,1,1,14,2,1
5356,2,1,2,2,2,0,12,2,1
5357,2,1,1,2,1,10,16,2,2
5358,2,2,1,2,2,4,3,1,1
5359,2,1,2,1,1,2,26,1,2
5360,1,1,1,2,2,11,3,2,2
5361,1,1,2,1,2,9,0,2,2
5362,1,2,1,1,2,0,3,1,1
5363,1,2,1,2,2,10,3,1,2
5364,1,2,1,2,2,9,2,2,1
5365,1,2,2,1,1,1,24,2,2
5366,2,1,1,2,2,5,1,2,2
